substrate_flux,o2_flux,growth_rate
-7.5,-10.5,0.7438450297897748
-7.5,-11.0,0.765452728549097
-7.5,-11.5,0.7870604273084232
-7.5,-12.0,0.8086681260677578
-7.5,-12.5,0.8302758248270846
-7.5,-13.0,0.8518835235864113
-7.5,-13.5,0.8734912223457258
-7.5,-14.0,0.8950989211050523
-7.5,-14.5,0.9167066198643775
-7.5,-15.0,0.9383143186236849
-7.5,-15.5,0.9599220173830213
-7.5,-16.0,0.9815297161423505
-7.5,-16.5,1.0031374149016734
-7.5,-17.0,1.0247451136610024
-7.5,-17.5,1.0463528124203136
-7.5,-18.0,1.0679605111796489
-7.5,-18.5,1.0895682099389774
-7.5,-19.0,1.1111759086982977
-7.5,-19.5,1.1327836074576183
-7.5,-20.0,1.1509905610870679
-8.0,0.0,0.2415015570971714
-8.0,-0.5,0.2671079609134233
-8.0,-1.0,0.2920454261439244
-8.0,-1.5,0.31698289137443314
-8.0,-2.0,0.3419203566049404
-8.0,-2.5,0.3668578218354467
-8.0,-3.0,0.3917952870659514
-8.0,-3.5,0.41673275229645823
-8.0,-4.0,0.44167021752696467
-8.0,-4.5,0.46660768275747005
-8.0,-5.0,0.4915451479879763
-8.0,-5.5,0.5164826132184821
-8.0,-6.0,0.5414200784489888
-8.0,-6.5,0.5663575436794899
-8.0,-7.0,0.5912950089099959
